"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0007346","GO:0007346","regulation of mitotic cell cycle",490,0.548860116537663,2.65473214117621,1e-10,7.15402298850575e-10,1.65275257108288e-10,7899,"tags=57%, list=33%, signal=39%","MAD1L1/POLDIP2/CDC27/KMT2E/PAFAH1B1/PKD1/ZNF207/DPF1/ANLN/BRCA1/MBTPS2/BID/IGF1/MNAT1/MRE11/FHL1/CUL3/USP2/SPDL1/MYO16/CUL7/YTHDC2/TPR/RRM2B/ARID1B/FOXN3/ANAPC4/FOXC1/MTA3/RIOK2/INTS13/PKN2/SMARCD1/SIRT2/PTPN3/FGF10/ASNS/CDC42/TRIP13/TCF3/CHFR/NLE1/SMARCE1/TIPIN/MARK3/ACTB/DLG1/ACTL6B/JADE1/FGFR1/EDN1/BRINP1/TP73/CDC14A/SMARCA2/RBL1/NDC80/CDC14B/SMARCD3/NFE2L1/GSK3B/CYLD/ZMPSTE24/ORC1/ZW10/UIMC1/AURKA/ANAPC5/BIRC5/MAEA/TFAP4/ZNF268/MAP3K20/PSME1/CLSPN/CDC6/CDC23/MSH2/WAC/SIRT1/ABL1/CDC7/BCL7C/KLHL22/SMARCB1/TTC28/FBXO7/TTLL12/PDGFB/RBX1/PRMT5/LGMN/PSME2/BMP7/CDC25B/E2F1/RBBP8/PIM2/RGCC/SMPD3/FBXO31/RBL2/RAB11A/TRIM35/FZD3/NBN/ERCC2/CCNE1/FZR1/TGFB1/NOP53/BABAM1/CDK6/CAV2/HOXA13/RPA3/EZH2/BCL7B/SHB/FGF8/GBF1/GTPBP4/RAD51C/CDK5RAP3/SMARCD2/CCL2/PPP1R9B/DUSP3/YWHAE/NHERF1/FBXW7/CCND1/ANAPC15/AMBRA1/BCL7A/FOXM1/CDKN1B/USP5/PTPN6/FBXO5/GMNN/HECA/SMOC2/CCND3/CUL9/PRP4K/TTK/IK/RAD50/PPP2CA/PDGFRB/BCL6/HES1/KLHL18/NEK11/EIF4G1/TTL/IL1A/ACVR1/ID2/ATF2/MAD2L2/MIIP/CDC20/SYF2/NEK2/ARID1A/CENPF/RPA2/KIF14/PKD2/CCND2/CPSF3/NEK6/VPS4B/NEK9/DUSP1/MASTL/TEX14/INHBA/ECD/ZWINT/CDKN2C/CDK2/STIL/CKS2/OBSL1/EDN3/USP22/BTN2A2/MAD2L1BP/CDKN1A/EREG/BMP4/IL1B/STK35/XRCC3/STAT5A/DLGAP5/HSPA2/PIN1/PKMYT1/SMARCA4/PSMG2/INO80/ANAPC13/CDKN2D/FOXA1/CDKN1C/PHF10/KCNA5/CDC16/STK33/PSME3/THAP1/ANKRD17/VPS4A/DPF2/CCNB1/CDK7/MEIS2/CDC73/CCNH/CDCA8/APC/ANXA1/TAOK3/RINT1/CDK4/ESPL1/MDM2/USP44/APPL2/RNASEH2B/BORA/GPNMB/HUS1/ACTL6A/IL10/KLF4/CDK5RAP2/DMRT1/TMEM8B/PIM1/TMEM14B/IER3/MDC1/SDCBP/RDX/NUSAP1/KNL1/KIF20B/BARD1/HECW2/TMOD3/CENPE/EGF/ASCL1/NABP2/SMARCC2/BRCA2/RB1/CUL4A/KCNH5/PML/CYP1A1/TICRR/IQGAP1/MBTPS1/TOM1L1/TP53/ANAPC11/RPTOR/BRD4/SIK1/APP/AKT1/TM4SF5"
"GO:0048638","GO:0048638","regulation of developmental growth",315,0.571792649915272,2.64412291204132,1e-10,7.15402298850575e-10,1.65275257108288e-10,6132,"tags=49%, list=26%, signal=37%","SEMA3F/ARX/MYCBP2/TNFRSF12A/IFRD1/CDKL3/PAFAH1B1/CACNA2D2/JARID2/CDKL5/SPAG9/SEMA3G/IGF1/RUFY3/MUSK/GRN/CDH1/RTN4R/ADRB1/WWC3/NEDD4L/FSTL4/FOXC1/PUM2/CTDP1/YBX3/NTN1/DIP2B/FGFR2/SYT1/FGFR3/TGFBR3/PRLH/TRPC5/MAP3K13/SEMA3A/FOSL2/ACACB/FGFR1/MAP2/EDN1/FGF20/TP73/DNM2/RIMS1/RAB21/MEF2C/KCNK2/GSK3B/ULK2/P2RX5/ZMPSTE24/CTTN/ATG16L1/MT3/GNAS/ATRN/SLC23A2/TBX5/ARHGAP4/MUL1/NRCAM/CAPN3/EZR/HDAC6/TLL2/ABL1/NRP1/LGMN/SIX4/YY1/CPNE6/STK4/ADNP/SMAD7/SUV39H1/FGF9/SYT17/STK3/IL7/LIN7B/PTPRS/MEGF8/CACNG7/MAG/GSK3A/WNT2/GHRHR/AGR2/LIMK1/TGFBR1/CXCL12/BMPR1A/FGF8/WNT3/RAI1/SLC6A4/RND2/LIN7A/GLI1/CDKN1B/RASAL1/PPARD/MAPK14/SRF/VEGFA/SEMA5A/GHR/WWC1/STC2/WNT5A/FOXP1/TTL/RTN4/HTRA2/FN1/TNR/RGS2/RGS4/PROX1/CREB1/SPP1/BCL11A/GPAM/PDZD11/SERP1/PLS1/SOCS2/TBX2/GHSR/PIK3CA/SASH3/CDKN1A/CPNE5/BBS2/MKKS/GDF5/STAT5A/SIX1/MACF1/VIL1/RNF6/SMO/SOX15/PARP2/FGF13/GAMT/APOE/UNC13A/GDF15/OLFM1/PLXNA3/LATS1"
"GO:0044772","GO:0044772","mitotic cell cycle phase transition",425,0.551380493066636,2.64259780732816,1e-10,7.15402298850575e-10,1.65275257108288e-10,7144,"tags=51%, list=30%, signal=36%","MAD1L1/CDC27/KMT2E/USH1C/DBF4/PKD1/ZNF207/DPF1/ANLN/BRCA1/MBTPS2/TACC3/BID/MNAT1/MRE11/SPAST/FHL1/PIAS1/CUL3/SPDL1/MYO16/TPR/RRM2B/ARID1B/FOXN3/ANAPC4/CUL1/MTA3/CDK14/RIOK2/CTDP1/BCAT1/TAF2/SMARCD1/SIRT2/FGF10/CAMK2A/TRIP13/TCF3/CHFR/SMARCE1/CLASP1/MARK3/ACTB/DLG1/ACTL6B/JADE1/UBE2A/CDC14A/DNM2/SMARCA2/RBL1/NDC80/CDC14B/SMARCD3/GSK3B/ZNF324/ABCB1/ORC1/ZW10/UIMC1/AURKA/ANAPC5/BIRC5/TFAP4/MAP3K20/PSME1/CLSPN/CDC6/CDC23/WAC/CDC7/BCL7C/CDC34/KLHL22/SMARCB1/FBXO7/RBX1/CDKN3/PSME2/CDC25B/E2F1/CHMP4B/RBBP8/PIM2/RGCC/FBXO31/GSPT1/RBL2/RAB11A/NBN/ERCC2/CCNE1/CCNP/FZR1/TGFB1/NOP53/BABAM1/CDK6/EZH2/BCL7B/CCNJ/FBXL15/GTPBP4/CUL2/CCNY/UBE2S/RAD51C/CDK5RAP3/SMARCD2/CCL2/PPP1R9B/FBXW7/CCND1/ANAPC15/AMBRA1/BCL7A/FOXM1/CDKN1B/PTPN6/TPD52L1/FBXO5/E2F3/CCND3/PRP4K/TTK/IK/CCNG1/RAD50/PPP2CA/KLHL18/NEK11/EIF4G1/ACVR1/ID2/RHOU/MAD2L2/MIIP/CDC20/SYF2/ARID1A/CENPF/RPA2/KIF14/MYB/PKD2/CCNI/CCND2/CPSF3/NEK6/PPP6C/VPS4B/DUSP1/MASTL/TEX14/KHDRBS1/INHBA/ECD/ZWINT/CDKN2C/CDK2/STIL/CKS2/USP22/BTN2A2/MAD2L1BP/CDKN1A/STK35/XRCC3/DLGAP5/HSPA2/PKMYT1/SMARCA4/PSMG2/INO80/ARPP19/CDKN2D/CDKN1C/PHF10/KCNA5/CDC16/CHMP2A/LATS1/PSME3/ANKRD17/VPS4A/NES/CCNA1/DPF2/CCNB1/CDK7/CDC73/CCNH/USP26/CDCA8/APC/ANXA1/CCNJL/TAOK3/RINT1/CDK4/ESPL1/ACVR1B/MDM2/USP37/USP44/APPL2/RNASEH2B/GPNMB/HUS1/ACTL6A/KLF4/CDK5RAP2/MYC/TMEM14B/IER3"
"GO:0030217","GO:0030217","T cell differentiation",320,0.566475406310851,2.6393773515033,1e-10,7.15402298850575e-10,1.65275257108288e-10,7014,"tags=52%, list=29%, signal=37%","BAD/CYP26B1/TMEM98/CD4/CD74/RUNX3/NCAPH2/TNFRSF9/ARID1B/FOXP3/RC3H2/TRAF3IP2/PRDM1/ATG5/AP3D1/SMARCD1/SPI1/RHOA/PRKCZ/CBFB/BCL3/RORA/JMJD6/NFATC3/SMARCE1/TBX21/GLI2/FOSL2/ACTB/ACTL6B/IL4R/SMARCA2/TCF7/PTPRC/IL12RB2/SMARCD3/CYLD/LAG3/JAK2/IL12RB1/ABL1/SMARCB1/LGALS1/PATZ1/XBP1/EP300/SOS2/SMAD7/NKAP/DNAJA3/RIPK2/IL7/CLPTM1/RELB/IL4I1/TGFB1/KDELR1/JAK3/PIK3R2/CDK6/LFNG/GLI3/TNFSF8/SHB/GATA3/VSIR/PPP3CB/LIPA/ZMIZ1/SMARCD2/KAT2A/FOXN1/IL2/ZBTB16/CRTAM/MDK/AMBRA1/TCIRG1/CD69/IL23A/IFNG/CD83/VNN1/CCR6/SRF/ITK/IL12B/DROSHA/IL4/BCL6/CD86/FOXP1/IL1A/ZAP70/LOXL3/IL1RL2/IL18R1/SOS1/ATF2/LEPR/CD2/PLA2G2D/GPR89B/CD46/PIK3R3/TNFSF4/ARID1A/STK11/KMT2A/MYB/FOXO3/SLC46A2/NKX2-3/TNFSF18/EGR1/TMEM131L/CD80/CCR2/SASH3/LY9/NCKAP1L/PREX1/PCK1/BTN2A2/SOX4/RUNX2/WNT1/GPR18/IRF1/BMP4/IL1B/TNFSF9/CCR7/STAT5A/ZBTB1/BCL11B/SMARCA4/FGL2/DLL4/RIPK3/FOXJ1/PHF10/CRACR2A/LILRB2/PRR7/RARA/AP3B1/SPINK5/MEN1/PTPN22/RSAD2/IL6ST/IL2RA/DOCK2/KLRC1/ANXA1/CTSL/DTX1/TESPA1/RC3H1/USP44/IL6/KAT7/ACTL6A/HLX/IL36B"
"GO:0014706","GO:0014706","striated muscle tissue development",403,0.554108575607513,2.637518378004,1e-10,7.15402298850575e-10,1.65275257108288e-10,7460,"tags=53%, list=31%, signal=37%","CYP26B1/CFLAR/MCUB/SOX8/CACNA1G/IFRD1/LUC7L/JARID2/PAX7/ISL1/IGF1/MYOM2/BARX2/DSG2/XK/HDAC9/ELN/PTCD2/FOXC1/PKP2/ATG5/CTDP1/YBX3/COL11A1/GPC1/CDON/EYA2/HMG20B/ERBB3/FGFR2/RHOA/MEF2A/SIRT2/PITX1/ABCC9/TGFBR3/CDC42/MBD3/SEMA3C/RARB/SIRT6/ACTN2/FGFR1/NEBL/EDN1/FGF20/TP73/MEF2C/CACNA1S/LRP2/CCNT2/COL19A1/KCNK2/ZMPSTE24/NOX4/FKBP1A/TBX5/SLC9A1/MYH7/MYL6/TGFB2/TLL2/DSP/ABL1/DDX17/CBY1/EP300/SIX4/ASB2/YY1/BMP7/MYLK2/MYOM1/SMAD7/EMD/KLF5/FGF9/SGCG/CTCF/NDRG4/NPRL3/KAT8/SPG11/EYA1/PPP1R13L/VRK3/TGFB1/MYH14/GSK3A/MTPN/CAV2/CAV1/WNT2/MEOX2/FKTN/TGFBR1/ENG/PPP3CB/BMPR1A/FGF8/NEURL1/DKK1/PPIF/DDX5/KAT2A/NAGLU/HSD17B1/CNTNAP1/HLF/PRKAR1A/IFT20/SOX6/MYF6/GLI1/MYL2/MAPK14/BMP5/RBM24/POPDC1/SRF/VEGFA/TBX18/LOX/HAND1/SMAD5/PDGFRB/TNNC1/FOXP1/ACVR1/FHL2/ID2/BCL9/CACYBP/RGS2/ACADM/RGS4/PROX1/CENPF/TNNT2/CREB1/TCF21/MSX2/EGR1/ADRA1A/NPPB/TBX2/KCNJ8/POPDC2/GJB6/TWIST1/EGR2/NLN/NR4A1/OBSL1/MED20/EFNB2/BMP4/MED1/GPCPD1/BMP2/PRMT1/SIX1/HIVEP3/FOXP2/SMO/HOXD9/HOXD10/DLL4/ALDH1A2/CSRP3/SOX15/PARP2/TNNI3/GATA5/UBE4B/RARA/PRKAA1/POPDC3/KDM6B/MYH10/MYH11/LARGE1/MYO18B/KRAS/BMAL1/MBD2/CCNB1/NOTCH2/MYBPC3/FHOD3/PDGFRA/TBX3/HEY2/EGLN1/CHRND/FLNB/ALPK3/GATA4/SKIL/HLX/MYC/PIM1/UQCC2/FLOT1/YAP1/RBP4/MSTN/ASNSD1/CHRNA1/HCN4/FGF2/LEF1/PPP3CA/PRICKLE1"
"GO:0060537","GO:0060537","muscle tissue development",425,0.550221728729197,2.63704420480534,1e-10,7.15402298850575e-10,1.65275257108288e-10,7460,"tags=53%, list=31%, signal=37%","CYP26B1/CFLAR/MCUB/SOX8/CACNA1G/IFRD1/LUC7L/JARID2/TFAP2B/PAX7/ISL1/IGF1/MYOM2/BARX2/DSG2/XK/HDAC9/ELN/PTCD2/FOXC1/PKP2/ATG5/CTDP1/YBX3/COL11A1/GPC1/CDON/EYA2/HMG20B/ERBB3/MYLK/FGFR2/RHOA/MEF2A/SIRT2/PITX1/ABCC9/TGFBR3/CDC42/MBD3/SEMA3C/FOSL2/DLG1/RARB/SIRT6/ACTN2/FGFR1/ITGA8/NEBL/EDN1/FGF20/TP73/MEF2C/CACNA1S/LRP2/CCNT2/COL19A1/KCNK2/ZMPSTE24/NOX4/FKBP1A/TBX5/SLC9A1/MYH7/MYL6/TGFB2/TLL2/DSP/ABL1/DDX17/CBY1/EP300/SIX4/ASB2/YY1/BMP7/MYLK2/MYOM1/SMAD7/EMD/KLF5/FGF9/SGCG/CTCF/NDRG4/NPRL3/KAT8/SPG11/EYA1/PPP1R13L/VRK3/TGFB1/MYH14/GSK3A/MTPN/CAV2/CAV1/WNT2/MEOX2/FKTN/TGFBR1/ENG/ZFAND5/PPP3CB/BMPR1A/FGF8/NEURL1/DKK1/PPIF/DDX5/KAT2A/NAGLU/HSD17B1/CNTNAP1/HLF/PRKAR1A/IFT20/SOX6/MYF6/GLI1/MYL2/MAPK14/BMP5/RBM24/POPDC1/SRF/VEGFA/TBX18/LOX/HAND1/SMAD5/PDGFRB/TNNC1/FOXP1/ACVR1/IGFBP5/FHL2/ID2/BCL9/CACYBP/RGS2/ACADM/RGS4/PROX1/CENPF/TNNT2/CREB1/TCF21/PKD2/MSX2/TNN/EGR1/ADRA1A/NPPB/TBX2/KCNJ8/POPDC2/GJB6/TWIST1/EGR2/NLN/NR4A1/OBSL1/MED20/EFNB2/BMP4/SOX9/MED1/GPCPD1/BMP2/PRMT1/SIX1/HIVEP3/FOXP2/SMO/HOXD9/HOXD10/DLL4/ALDH1A2/CSRP3/SOX15/PARP2/TNNI3/GATA5/UBE4B/RARA/PRKAA1/POPDC3/KDM6B/MYH10/MYH11/LARGE1/MYO18B/KRAS/BMAL1/MBD2/CCNB1/NOTCH2/MYBPC3/FHOD3/PDGFRA/TBX3/HEY2/EGLN1/CHRND/FLNB/ALPK3/GATA4/SKIL/HLX/MYC/PIM1/UQCC2/FLOT1/YAP1/STRA6/RBP4/MSTN/ASNSD1/CHRNA1/HCN4/FGF2/LEF1/PPP3CA/PRICKLE1"
"GO:0006261","GO:0006261","DNA-templated DNA replication",165,0.612867582073401,2.63633033783175,1e-10,7.15402298850575e-10,1.65275257108288e-10,4380,"tags=45%, list=18%, signal=37%","RECQL/UPF1/LIG3/DBF4/REV3L/WIZ/BRCA1/DDX11/POLA2/MRE11/RFC1/BOD1L1/PNKP/RRM2B/RFC2/RAD51/POLQ/POLD1/WDR18/MCM10/TP53BP1/NUCKS1/RNF126/POLB/HLTF/MCM2/TIPIN/MCM6/CAMSAP3/POLD3/FGFR1/EXD2/ZMPSTE24/ATRX/ORC1/DYNLL1/ORC6/CDC45/CDC6/CDC7/CDC34/POLRMT/MCM5/POLE2/GINS1/SAMHD1/METTL4/RBBP8/POLA1/DNAJA3/NBN/CHRAC1/MCM4/CCNE1/FZR1/LIG1/SSBP1/POLD2/TWNK/RECQL5/ZPR1/CDK2AP1/RFC5/TIMELESS/AICDA/ASF1A/MCM9/FBXO5/MCM3/GMNN/RAD50/BCL6/POLE4/ORC2/ORC4"
"GO:0009416","GO:0009416","response to light stimulus",326,0.564896640479742,2.62980965804573,1e-10,7.15402298850575e-10,1.65275257108288e-10,6693,"tags=51%, list=28%, signal=37%","KDM1A/CREBBP/FBXL3/ABCC8/CRY1/SPRTN/MAP4K3/ERCC1/ATP1A2/PLEKHB1/BAK1/PIAS1/MAP2K3/USP2/CTNS/USP28/GUCA1A/ERCC8/PER3/OPN3/POLD1/TMEM161A/ABCA7/FECH/HYAL2/BCL3/NEDD4/GNB5/FRMPD1/CNGB1/SLC24A1/TIPIN/MAP2K7/SIRT6/POLD3/UBE2A/SDF4/SLC1A3/DCT/SEMA5B/MAP3K4/DDHD2/BAX/MMP2/GNA11/MAP3K20/MYO15A/NLRP1/COMT/MSH2/PDE6C/SIRT1/CIRBP/RBX1/EP300/HIF1A/YY1/NFATC4/MMP9/ACTR5/GUCY2F/CACNA1F/TIMP1/N4BP1/NDRG4/BMF/RP1/ADAM2/ERCC2/AKT2/CRTC1/HOXA1/MAPK8/RGS9/ASIC2/MAP2K6/RCVRN/IFT20/UNC119/NMU/MAPK10/FBXW7/B3GAT1/CCND1/SLC1A2/PITPNM1/TULP1/MAPK14/GUCA1B/PRPH2/HMGCR/PDE8B/GRM6/IL12B/GRK7/GNAT1/HYAL1/TANC1/REEP6/ID2/MSH6/PDC/RPE65/RO60/B4GALT2/STK11/KMT2A/CREB1/TTR/ELOVL4/UBE2B/TRIM32/DUSP1/CRY2/CAT/GPSM2/ZRANB3/POLK/OPN4/NPY/PDE1B/DBH/CDKN1A/ATXN1/OPN5/GRK4/LRRN4/DYNLRB1/CEP250/ELK1/ZBTB1/GNGT1/ATF4/OPN1SW/EIF2AK4/INO80/KCNC1/RPAIN/AIPL1/CDKN2D/AANAT/JUND/SAG/UBE4B/NPHP4/PPP1R1B/PER2/PRKAA1/GUCY2D/PCNA/CASP9/ATP8A2/PDE6B/LARGE1/KRAS/MEN1/EIF2S1/BHLHE40/MEIS2/TRPM1/GNAT2/CRB1/DDB2/CLOCK/ERCC5"
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity",235,0.582558980255949,2.62537010737598,1e-10,7.15402298850575e-10,1.65275257108288e-10,6396,"tags=52%, list=27%, signal=38%","KRIT1/CYP26B1/PAFAH1B1/PAX6/CYTH3/PKD1/RHOBTB2/IGF1/RUFY3/ANK1/LRRC7/SPDL1/CTNNA1/MAP4/SDCCAG8/TRAF3IP2/NCKAP1/ARFGEF1/MYO9A/RHOA/PRKCZ/ROCK1/IFT80/FGF10/CDC42/WDR1/PALS1/RHOBTB1/MARK2/FBXW11/NDE1/LLGL2/CLASP1/FSCN1/ACTB/DLG1/SPAG5/CAMSAP3/OPHN1/NDC80/DLG3/GSK3B/FAT1/RAB10/WNT11/ZW10/NSFL1C/SLC9A1/EZR/ABL1/MISP/CRKL/SH3BP1/MYH9/FERMT1/MAPRE1/LAMA1/PARD6A/FOXF1/RPGRIP1L/RHOV/SIPA1L3/FSCN3/LHX2/DOCK8/KANK1/PDLIM1/GATA3/RAB11FIP2/GBF1/BCCIP/CYTH1/NHERF1/IFT20/CRTAM/TCIRG1/ATN1/RIPOR2/UST/CAP2/PTK7/ERBIN/GOLPH3/WWC1/NPHP3/AMOTL2/WNT5A/HES1/FRMD4B/ACTR3/CENPA/STK25/PARD3B/RHOU/DOCK7/STK11/RHOQ/SFRP5/TEK/KCNJ8/GPSM2/NCKAP1L/ENKD1/PARD6B/KIF25/TCF15/AMOT/CCR7/RHOJ/PLEKHG3/RAP1B/RAC2/FOXJ1/FGF13/CRB3/CAP1/MAP1B/LLGL1/DLG4/FLOT2/ARHGEF11/PATJ"
"GO:0051054","GO:0051054","positive regulation of DNA metabolic process",278,0.574029013417197,2.61608858128429,1e-10,7.15402298850575e-10,1.65275257108288e-10,6106,"tags=50%, list=26%, signal=38%","CREBBP/DBF4/MBTD1/DPF1/WIZ/BRCA1/ERCC1/DDX11/WAS/HGF/MRE11/PNKP/PARP3/ERCC8/RFC2/ARID1B/FAM168A/TMEM161A/EYA2/PRKCQ/SMARCD1/TP53BP1/FGF10/RNF126/ING3/TFRC/SMARCE1/TBX21/GLI2/ACTB/MLH1/MAP2K7/ACTL6B/TOP2B/SIRT6/FGFR1/TIGAR/ZCWPW1/RIF1/SMARCA2/HSP90AA1/PTPRC/SMARCD3/ATRX/MAP3K4/NOX4/BAX/UIMC1/MAPKAPK5/FUS/FH/TINF2/MSH2/BRPF3/SIRT1/CDC7/BCL7C/SMARCB1/MAPK1/PDGFB/HDAC10/YY1/CD40/MRGBP/PTK6/ACTR5/SMCHD1/HTR2A/MAPK3/ACD/EYA1/NBN/ERCC2/PIAS4/PRKD2/TGFB1/BABAM1/TFPT/SSBP1/BCL7B/EXOSC3/TNKS2/STN1/SMARCD2/TNFAIP1/IL2/NSD2/KMT5B/PTGES3/BCL7A/GLI1/FOXM1/RAD51AP1/CDKN1B/RFC5/TIMELESS/RNF8/EYA4/SMOC2/VEGFA/BRD8/IL4/RAD50/PDGFRB/ACTR8/WDR48/INO80D/INO80B/CCT4/CACYBP/MAD2L2/UCHL5/TNFSF4/NEK2/ARID1A/UBE2B/SLF2/TCP1/EPC1/SHLD2/PMS2/HNRNPA2B1/CYREN/ATF1/CDK2/MORF4L2/CDKN1A/EREG/PRMT1/PRKCG/YEATS4/CHTF18/SMARCA4/POT1/INO80/E2F8/PHF10/GATA5/TRIM28/DKC1"
"GO:0045785","GO:0045785","positive regulation of cell adhesion",500,0.538710254487452,2.61210906102719,1e-10,7.15402298850575e-10,1.65275257108288e-10,5639,"tags=43%, list=24%, signal=33%","BAD/POLDIP2/ITGA3/CX3CL1/SELE/CYTH3/CD4/FYN/PLAUR/ALOX5/CD6/UFL1/IGF1/CD74/RUNX3/CD44/IBSP/MYOC/DSG2/KITLG/ARID1B/FOXP3/PTPRU/AP3D1/PRKCQ/SMARCD1/RHOA/PRKCZ/ROCK1/CBFB/TFE3/FSTL3/CDC42/NCK2/MAP4K4/LIMS2/TFRC/SMARCE1/FERMT2/GLI2/ACTB/KIFAP3/PTPN23/RAP1GAP/ACTL6B/IL4R/APBB1IP/FBLN1/CARMIL1/SMARCA2/PTPRC/PKP1/SMARCD3/GSK3B/CYLD/COL16A1/CEACAM6/CASS4/GP6/SIRPG/CHRD/CD209/EFNB1/LAMB1/CCDC80/UNC13D/TGFB2/DHPS/EPB41L4B/IFT74/JAK2/IL12RB1/ABL1/NRP1/KLHL22/CRKL/SMARCB1/PPM1F/LGALS1/TRIOBP/XBP1/PDGFB/EP300/CTSG/STK4/BMP7/SIRPB1/FERMT1/SMAD7/LAMA1/NKAP/CD40LG/HTR2A/TNFSF13B/ARHGEF7/OLFM4/CORO1A/NFAT5/FOXF1/PIEZO1/DNAJA3/PYCARD/STX4/CSK/CD276/TJP1/RIPK2/SFRP1/IL7/GFUS/IL4I1/LILRB1/RASAL3/EBI3/PRKD2/TGFB1/TYK2/PIK3R2/GSK3A/CDK6/CAV1/AGR2/GLI3/ECM2/DOCK8/TESK1/SHB/GATA3/CXCL12/VSIR/SPOCK2/MAP3K8/ZMIZ1/C1QBP/SMARCD2/CCL2/EFNB3/VTN/IL2/ZBTB16/ST3GAL4/CD5/MDK/AMBRA1/CD81/IL23A/IFNG/PTPN6/GCNT2/NEDD9/CD83/VNN1/VEGFA/IL12B/IL4/SELENOK/HRG/BCL6/CD86/RNF7/WNT5A/HES1/HYAL1/HHLA2/CSPG5/IL1A/ZAP70/EPB41L5/ITGA4/FN1/IGFBP2/IL1RL2/EPHA4/NR5A2/NID1/LGALS8/SLAMF1/CD160/CD46/TNFSF4/ARID1A/APOA1/FOXO3/ITGB1BP1/NR4A3/GPAM/TEK/CD274/TNFSF18/TNFSF11/HSPH1/PTK2B/CD80/CCR2/SASH3/NPY/NCKAP1L/PREX1/SDC4/PCK1/BTN2A2/SOX4/RREB1/EFNB2/IL1B/TNFSF9/CD70/TNFSF14/FOXA2/CCR7/RRAS/STAT5A/ZBTB1"
"GO:0032535","GO:0032535","regulation of cellular component size",356,0.554101198872718,2.61009452089998,1e-10,7.15402298850575e-10,1.65275257108288e-10,6132,"tags=46%, list=26%, signal=35%","SEMA3F/ALS2/KDM1A/TNFRSF12A/BAIAP2L1/CCL26/USH1C/IFRD1/SCIN/CDKL3/PAFAH1B1/CDKL5/TENM1/SEMA3G/CLCN6/WAS/RUFY3/RB1CC1/CDH1/RTN4R/CAPG/XK/ELN/LIMA1/FSTL4/CYFIP2/PUM2/WNK1/NCKAP1/SLC12A2/NTN1/ELAVL1/DIP2B/ARFGEF1/RHOA/SCT/PFN2/SPTB/GBA2/SLC12A3/NCK2/WDR1/MYO3B/TRPC5/MAP3K13/PICALM/CLNS1A/CDHR2/SLC12A1/SEMA3A/ADD2/DLG1/PAK3/ACTN2/CAPZB/MAP2/EDN1/TP73/CARMIL1/DNM2/SCTR/RAB21/HSP90AA1/GSK3B/ULK2/SSH1/CTTN/MT3/ADD1/ARHGAP28/P2RX7/ARHGAP4/PLEKHG2/NRCAM/EZR/HDAC6/MYO3A/ABL1/NRP1/WASHC2C/KCNK6/CDHR5/SPECC1L/SH3BP1/TRIOBP/RIN3/ASB2/ARHGAP5/ADNP/HCK/CORO1A/COTL1/PYCARD/KCNN4/PEX11G/PTPRS/MEGF8/PIK3R2/MAG/KXD1/MTPN/CCL24/LIMK1/DNM1/KANK1/CXCL12/CSF3/WNT3/PFN1/RND2/NHERF1/CRACD/CLCN3/TRPV4/ARPC3/GNB3/SRF/VEGFA/SEMA5A/SLC12A7/WNT5A/TTL/SPTBN1/RTN4/FN1/CHMP3/PLEK/DNAJC16/TNR/CAPZA1/AKT3/CREB1/SPP1/ABITRAM/BCL11A/PLS1/PTK2B/PIK3CA/NCKAP1L/SLC12A4/PREX1/SLC12A5/ARHGAP40/RAB22A/VASP/MKKS/DSTN/AMOT/CCR7/HP1BP3/MACF1/VIL1/RNF6/CDC42EP1/BAIAP2L2/TMOD2/FGF13/APOE/SNX9/OLFM1/HIP1R/PLXNA3/LATS1"
